Date,Open,High,Low,Close,Volume
2021-12-01,325.4070834053967,334.31102322037896,308.0458201480981,326.56256103515625,625674800
2021-11-01,321.1588515370873,338.90519342660735,316.3224814148685,320.4125671386719,509885200
2021-10-01,273.4346958838238,321.7791032348523,271.6222701252029,321.4107971191406,516515800
2021-09-01,293.5458946131974,295.92048119067584,272.95009324265595,273.2408752441406,502918700
2021-08-01,277.0138326052931,295.85805937772795,274.479348299016,292.0273132324219,441308900
2021-07-01,260.8105446351972,280.68017523670204,260.80089108651737,275.6112060546875,522672700
2021-06-01,243.03042649266257,262.78396288709945,235.06903889678895,262.0584411621094,508572200
2021-05-01,244.5649393993669,245.48182844213525,229.7694487626512,240.97463989257812,495084900
2021-04-01,230.15543083305272,254.0135366829326,229.7500764529299,243.3874053955078,568661600
2021-03-01,227.67504843923848,232.64549614685444,216.44089204483933,227.54959106445312,724945800
2021-02-01,226.3430284340885,237.00251541007484,219.4292987342241,223.76242065429688,490962200
2021-01-01,214.2777108318361,233.6419534923805,204.08043322680047,223.35801696777344,648076400
2020-12-01,206.55509934287892,218.75524291417156,201.35535898437678,214.17176818847656,594761700
2020-11-01,196.20045849633692,219.08683295851108,192.19558513217743,205.59320068359375,573443000
2020-10-01,205.03616055595973,216.29206945180297,191.71537924916166,194.45252990722656,631618000
2020-09-01,216.58015545853695,223.63911294732512,188.47881044779788,202.0012664794922,768176300
2020-08-01,202.65425348179326,221.4614623166966,194.62549213819653,216.0770263671875,692423900
2020-07-01,194.6255140687226,207.31057305819837,189.23148729989788,196.41712951660156,770190800
2020-06-01,174.8889394709293,195.83269132910735,173.74882988395404,194.97999572753906,764965400
2020-05-01,167.96364786198026,179.15166178168693,166.0527986589512,175.08155822753906,688845000
2020-04-01,146.17997698878312,172.3586075592464,143.6576564003569,171.22166442871094,984705000
2020-03-01,157.94125755029384,167.19932538565666,126.61288751119889,150.68003845214844,1612695500
2020-02-01,162.3895075053035,181.70322077405427,144.82899842495686,154.3667449951172,887522300
2020-01-01,151.28908842685746,165.83868563315278,149.12617823825715,162.1988983154297,558530000
