Date,Open,High,Low,Close,Volume
2021-12-30,331.990348520867,333.1749544876973,328.99000062183825,329.4754943847656,15994500
2021-12-29,331.39800924802887,334.31097163684433,329.82501429921825,332.0291748046875,15042000
2021-12-28,333.1943883320542,333.8352437026062,330.4465064678382,331.3495178222656,15661500
2021-12-27,325.7274263319234,332.54377687434004,325.6982978950834,332.5146484375,19947000
2021-12-23,323.0960793086828,326.6304879083412,323.0766702269499,324.97979736328125,19617800
2021-12-22,318.7751579583917,323.9310987851907,316.29915189162267,323.53302001953125,24831500
2021-12-21,313.9105146375976,318.22170092401313,310.52174857188334,317.7944641113281,24740600
2021-12-20,310.76455444045945,313.4347702108287,308.3565242739635,310.6286315917969,28326500
2021-12-17,311.5704946227537,315.4932926826738,308.04580502037743,314.40576171875,47750300
2021-12-16,325.9701878599148,326.98974245959107,313.6483547746416,315.47381591796875,35034800
2021-12-15,319.07623584779236,325.4653511468765,315.0854908496964,324.9410095214844,35381100
2021-12-14,323.552449526195,324.931264787045,314.7067381676782,318.81402587890625,44438700
2021-12-13,330.7959632083575,333.81574927488094,329.242377522287,329.5531005859375,28899400
2021-12-10,325.2614178438245,333.04872727162575,325.0769278400669,332.6020812988281,38095700
2021-12-09,324.70796550114903,326.7276066624598,322.4843956095224,323.43597412109375,22214200
2021-12-08,325.581810655257,325.76630064765925,321.2026476232676,325.2516784667969,24761000
2021-12-07,322.01828739621885,326.05756905237325,320.522958448242,325.203125,31021900
2021-12-06,314.55140742931803,317.9498636247727,309.9683453175888,316.7264099121094,30032600
2021-12-03,322.35808901688773,323.04751138803783,308.803113564242,313.6386413574219,41779300
2021-12-02,320.7171309796585,323.8145832007806,318.28966244474685,319.9306335449219,30766000
2021-12-01,325.4070446792567,329.4366368662176,319.83358592760334,320.5035400390625,33337600
2021-11-30,325.591468337764,327.9800887972131,319.4451021387063,320.9986877441406,42885600
2021-11-29,325.2225541524577,329.1938894536679,325.02834480045965,326.863525390625,28563500
2021-11-26,324.64969830687374,328.1258207516535,318.600435108913,320.11517333984375,24217200
