Date,Open,High,Low,Close,Volume
2021-12-29,170.83999633789062,171.21200561523438,166.55850219726562,166.7169952392578,121168000
2021-12-22,169.27000427246094,172.9429931640625,168.50050354003906,170.66099548339844,205150000
2021-12-15,168.59800720214844,174.16600036621094,165.19500732421875,170.41700744628906,335540000
2021-12-08,176.15049743652344,177.17999267578125,166.44000244140625,169.0915069580078,270152000
2021-12-01,177.25,177.99400329589844,166.92999267578125,176.1645050048828,355624000
2021-11-24,178.1334991455078,181.6750030517578,174.60049438476562,175.35350036621094,251720000
2021-11-17,178.23599243164062,188.1074981689453,176.385498046875,179.0019989013672,434658000
2021-11-10,178.19349670410156,180.2725067138672,172.3524932861328,177.03500366210938,282560000
2021-11-03,165.4499969482422,179.68850708007812,164.87600708007812,178.81149291992188,422322000
2021-10-27,169.39999389648438,173.9499969482422,163.66600036621094,165.6374969482422,422670000
2021-10-20,172.63299560546875,173.14300537109375,164.88499450683594,168.80349731445312,241692000
2021-10-13,163.48550415039062,172.7344970703125,163.05450439453125,172.20750427246094,305394000
2021-10-06,160.67649841308594,166.28750610351562,159.93099975585938,162.3665008544922,215882000
2021-09-29,166.10549926757812,167.56500244140625,158.8125,161.0500030517578,320652000
2021-09-22,167.5500030517578,171.46299743652344,164.5050048828125,165.79800415039062,299446000
2021-09-15,172.12600708007812,174.87049865722656,165.25050354003906,167.18150329589844,352154000
2021-09-08,175.58250427246094,177.49949645996094,171.885498046875,172.5,253516000
2021-09-01,174.82000732421875,176.4044952392578,171.82200622558594,175.46449279785156,237344000
2021-08-25,165.49349975585938,173.62899780273438,164.3074951171875,173.5395050048828,274602000
2021-08-18,162.09950256347656,165.77450561523438,158.78799438476562,165.28900146484375,315310000
2021-08-11,166.57249450683594,166.88499450683594,160.55650329589844,162.09800720214844,280512000
2021-08-04,168.96749877929688,169.4499969482422,165.75,166.03399658203125,236316000
2021-07-28,181.68899536132812,182.92100524902344,164.98849487304688,168.31199645996094,519924000
2021-07-21,178.81900024414062,185.60400390625,177.1820068359375,181.3195037841797,301054000
2021-07-14,185.4425048828125,185.88299560546875,174.95799255371094,178.6595001220703,351318000
2021-07-07,185.86900329589844,188.6540069580078,181.05599975585938,183.8679962158203,413488000
2021-06-30,172.05299377441406,184.2740020751953,170.4709930419922,183.78700256347656,287106000
2021-06-23,175.25,176.2429962158203,169.70899963378906,172.40699768066406,298550000
2021-06-16,169.60000610351562,176.18899536132812,168.02650451660156,175.27200317382812,424184000
2021-06-09,163.64349365234375,169.84950256347656,163.53500366210938,169.156494140625,274906000
2021-06-02,161.15499877929688,163.97650146484375,158.61000061035156,163.20550537109375,245900000
2021-05-26,163.72950744628906,164.7864990234375,160.4530029296875,160.9324951171875,194100000
2021-05-19,159.75,163.99099731445312,159.1999969482422,162.95249938964844,302034000
2021-05-12,159.25,165.60000610351562,156.64999389648438,161.61399841308594,363292000
2021-05-05,166.9429931640625,167.73500061035156,156.36849975585938,161.19549560546875,466554000
2021-04-28,171.74000549316406,177.6999969482422,163.60650634765625,165.593505859375,612770000
2021-04-21,165.8000030517578,173.0,165.07249450683594,170.8715057373047,333848000
2021-04-14,170.20199584960938,171.79649353027344,165.8000030517578,166.7344970703125,298264000
2021-04-07,161.69000244140625,171.60000610351562,161.1824951171875,170.0,341948000
2021-03-31,153.2030029296875,162.36549377441406,153.125,161.1909942626953,238138000
2021-03-24,157.552001953125,158.0155029296875,149.8000030517578,152.76449584960938,298380000
2021-03-17,153.66099548339844,159.10000610351562,150.8314971923828,156.875,362262000
2021-03-10,154.92250061035156,156.58900451660156,151.50250244140625,154.59300231933594,273264000
2021-03-03,154.0590057373047,155.38900756835938,144.0500030517578,153.1425018310547,461478000
2021-02-24,158.33749389648438,158.91299438476562,151.8350067138672,154.72650146484375,342918000
2021-02-17,163.17999267578125,166.89999389648438,154.67999267578125,159.72500610351562,376460000
2021-02-10,165.6999969482422,165.8975067138672,161.66549682617188,163.44749450683594,207260000
2021-02-03,171.25050354003906,171.6999969482422,163.8874969482422,165.25,396824000
2021-01-27,167.07449340820312,171.38699340820312,159.2274932861328,169.0,467236000
2021-01-20,159.09950256347656,168.1945037841797,158.75,166.30650329589844,395456000
2021-01-13,156.4219970703125,159.49749755859375,154.7584991455078,156.03799438476562,278824000
2021-01-06,157.32400512695312,160.427001953125,154.3000030517578,156.04150390625,372900000
2020-12-30,167.0500030517578,167.10499572753906,157.2010040283203,160.92550659179688,264668000
2020-12-23,160.25,167.53250122070312,158.4499969482422,166.10000610351562,282108000
2020-12-16,158.80050659179688,163.17550659179688,158.1840057373047,160.3260040283203,402076000
2020-12-09,158.39450073242188,159.52349853515625,153.64100646972656,158.25599670410156,353420000
2020-12-02,161.08250427246094,161.60000610351562,156.00100708007812,158.864501953125,299450000
2020-11-25,157.093505859375,162.44749450683594,156.27749633789062,161.00399780273438,295684000
2020-11-18,156.6999969482422,157.0,153.2729949951172,155.9029998779297,352250000
2020-11-11,153.08900451660156,159.46249389648438,152.5,156.7830047607422,394770000
2020-11-04,157.99949645996094,168.33999633789062,150.9739990234375,151.75100708007812,621140000
2020-10-28,162.46499633789062,163.2010040283203,147.50599670410156,152.42050170898438,654530000
2020-10-21,160.625,164.58299255371094,156.0970001220703,164.31649780273438,449272000
2020-10-14,172.35000610351562,173.24400329589844,158.0,160.85049438476562,544876000
2020-10-07,156.75,174.81199645996094,156.6195068359375,172.18150329589844,530006000
2020-09-30,157.0570068359375,161.1999969482422,154.5,154.9980010986328,486866000
2020-09-23,156.02149963378906,159.41299438476562,148.25,157.24400329589844,470346000
2020-09-16,158.99949645996094,159.36199951171875,143.5500030517578,156.44949340820312,658412000
2020-09-09,160.14950561523438,167.4945068359375,154.19900512695312,157.80650329589844,483290000
2020-09-02,177.35000610351562,177.6125030517578,155.55650329589844,157.49200439453125,539372000
2020-08-26,167.5554962158203,175.69349670410156,167.22850036621094,174.95599365234375,425772000
2020-08-19,165.15049743652344,169.01600646972656,161.89999389648438,167.32449340820312,395052000
2020-08-12,155.39999389648438,166.0,155.0709991455078,165.62449645996094,349200000
2020-08-05,157.18850708007812,162.37350463867188,153.64999389648438,154.0334930419922,373572000
2020-07-29,151.54949951171875,162.34100341796875,149.8385009765625,156.94149780273438,539138000
2020-07-22,156.25,157.5,144.39999389648438,150.01649475097656,453814000
2020-07-15,154.01150512695312,162.0290069580078,145.9114990234375,156.9145050048828,613278000
2020-07-08,151.1304931640625,167.21449279785156,147.5,154.1999969482422,637292000
2020-07-01,137.89950561523438,153.4774932861328,137.6999969482422,150.00599670410156,501898000
2020-06-24,139.0,139.8000030517578,131.50399780273438,137.9409942626953,439784000
2020-06-17,132.375,139.15550231933594,131.59100341796875,138.2205047607422,373292000
2020-06-10,132.25,136.11749267578125,125.1675033569336,130.7635040283203,472658000
2020-06-03,123.40049743652344,131.32150268554688,121.85649871826172,130.04299926757812,361456000
2020-05-27,120.24949645996094,123.84649658203125,116.5,123.62049865722656,344316000
2020-05-20,123.89350128173828,126.27249908447266,120.7030029296875,121.09300231933594,310956000
2020-05-13,118.33999633789062,124.25,116.88999938964844,122.46649932861328,426874000
2020-05-06,116.47200012207031,120.9834976196289,116.0,117.84750366210938,321098000
2020-04-29,116.50050354003906,123.75,112.81900024414062,115.88999938964844,640144000
2020-04-22,118.44999694824219,122.24400329589844,115.30000305175781,115.7040023803711,480374000
2020-04-15,112.88400268554688,123.05000305175781,112.25,116.40599822998047,801644000
2020-04-08,101.05000305175781,114.5999984741211,100.55750274658203,114.16600036621094,468554000
2020-04-01,96.64849853515625,101.78600311279297,94.4574966430664,100.58000183105469,459100000
2020-03-25,96.03450012207031,99.6510009765625,94.28900146484375,97.48600006103516,586760000
2020-03-18,87.5,97.8499984741211,87.25,97.00499725341797,896372000
2020-03-11,92.89250183105469,93.56600189208984,81.30149841308594,90.39199829101562,912302000
2020-03-04,97.32849884033203,98.9000015258789,88.06449890136719,94.59100341796875,594824000
2020-02-26,98.51399993896484,100.7334976196289,90.55650329589844,95.44950103759766,742916000
2020-02-19,108.38999938964844,109.25499725341797,97.9209976196289,98.63700103759766,462098000
2020-02-12,108.16000366210938,109.01249694824219,106.20549774169922,107.78350067138672,238358000
2020-02-05,103.5510025024414,109.29750061035156,101.23999786376953,107.54000091552734,469134000
2020-01-29,93.19999694824219,102.98999786376953,92.53050231933594,102.4834976196289,703274000
2020-01-22,94.80449676513672,95.125,90.76699829101562,92.6624984741211,316072000
2020-01-15,93.61250305175781,94.7135009765625,92.75450134277344,94.5999984741211,265224000
2020-01-08,94.9020004272461,95.89099884033203,92.92749786376953,93.47200012207031,315014000
2020-01-01,93.75,95.69450378417969,93.0,95.34300231933594,318002000
