Date,Open,High,Low,Close,Volume
2021-12-30,29.77267238430813,30.401525960392252,29.4861963787333,29.53211212158203,308864000
2021-12-29,30.217857815509355,30.492356516503865,29.31250844227248,29.946352005004883,343139000
2021-12-28,31.2549659097396,31.272932772681703,29.957332698998485,30.266769409179688,420591000
2021-12-27,29.60597449329733,31.030375274637034,29.58601046614117,30.888633728027344,403686000
2021-12-23,29.70080027769527,30.004247393077023,29.377391039360283,29.586009979248047,343022000
2021-12-22,28.83837714503304,29.501167258480958,28.397180886972137,29.34644889831543,395184000
2021-12-21,28.32231982423322,29.066961340796126,27.351090580016532,29.022043228149414,524385000
2021-12-20,27.255261211046385,28.092731676008555,27.0955528211469,27.668506622314453,461847000
2021-12-17,27.934027264232302,28.869320837505036,27.709436710244137,27.750362396240234,713758000
2021-12-16,31.09525981534094,31.10324466527105,28.041831497896197,28.335294723510742,707366000
2021-12-15,28.348269122536728,30.444444360950847,27.787292529334405,30.403518676757812,698297000
2021-12-14,27.64854487263401,28.625761687072913,27.200363333189514,28.285383224487305,667035000
2021-12-13,30.193902997465067,30.23882110761164,28.064786861166905,28.109704971313477,598344000
2021-12-10,31.093261479724383,31.247979840508524,29.806609769314644,30.142995834350586,488825000
2021-12-09,31.676193118374396,32.14633772651681,30.372572350307234,30.434459686279297,488507000
2021-12-08,31.94071730542768,32.231187641168155,31.363769058924763,31.76803207397461,475551000
2021-12-07,30.900611605357778,32.389894460338404,30.59516733357207,32.3679313659668,593053000
2021-12-06,29.82557094555036,30.185913423266676,27.986927203635197,29.98228645324707,658938000
2021-12-03,31.941713047971994,32.07047969318217,30.07511835402637,30.637094497680664,544325000
2021-12-02,31.157144450095895,32.41884201521568,30.96848763188964,32.067481994628906,472890000
2021-12-01,33.158495633396925,33.22836782857116,31.322842641447224,31.377742767333984,484368000
2021-11-30,33.10452572885988,33.288169993579984,31.8020639511034,32.612483978271484,622066000
2021-11-29,32.30308781622663,33.34705221663582,31.973727445585286,33.31112289428711,454964000
2021-11-26,32.536630704758025,32.646417496286496,31.289062354270676,31.44176483154297,283069000
2021-11-24,31.39984367210979,32.791132988882204,30.86787882205734,32.6104850769043,435162000
2021-11-23,31.47370343824771,32.29710059932984,30.819975914446214,31.684293746948242,532163000
2021-11-22,33.4518493719841,34.57965399197314,31.83799375290327,31.893884658813477,754335000
2021-11-19,32.18033238408653,33.02369125644482,31.842989977328124,32.92089080810547,533867000
2021-11-18,32.304088216967905,32.69632208138197,31.26011991579018,31.613431930541992,781711000
2021-11-17,30.358877136697892,30.44970177167363,28.744021941865494,29.204126358032227,428508000
2021-11-16,29.701155625385343,30.330927710065502,29.648257245005713,30.144290924072266,264484000
2021-11-15,30.49261657674967,30.584436813509054,29.19015278129784,29.96664047241211,384909000
2021-11-12,29.951668265415538,30.620366028491397,29.572405824699615,30.330928802490234,413054000
2021-11-11,30.408778210275596,30.53054081377664,29.719121357342374,30.330928802490234,332172000
2021-11-10,29.298942489972273,30.790038127571915,28.722064911511076,29.40174102783203,636206000
2021-11-09,32.21925352023755,32.24719897354787,29.905758328954708,30.597410202026367,646746000
2021-11-08,30.090403442025092,31.039555319104185,29.84887320752748,30.744131088256836,503101000
2021-11-05,30.128323928650882,31.33896549041277,29.352833805360206,29.694169998168945,851260000
2021-11-04,27.176073281244893,31.304033544388947,27.065288978377676,29.743074417114258,1153631000
2021-11-03,26.61816335632068,26.731942101851974,26.184009370147326,26.546302795410156,239910000
2021-11-02,25.77180872302394,26.62614385904909,25.749850221733695,26.349681854248047,294112000
2021-11-01,25.599144739630198,25.843667453082208,25.177964121870314,25.776798248291016,265740000
2021-10-29,24.952405512162027,25.659029569587442,24.951408004090574,25.517305374145508,292503000
2021-10-28,24.82964363494435,24.901504187472494,24.475334123231644,24.892520904541016,234204000
2021-10-27,24.426428909268584,25.0412307654121,24.234800774457163,24.403472900390625,245990000
2021-10-26,23.942373030271778,25.209904995015314,23.877498837400612,24.668956756591797,485898000
2021-10-25,22.928347921092275,23.309605413323606,22.725743366931656,23.120973587036133,230235000
2021-10-22,22.778637213629022,23.085039683275443,22.51714735032451,22.681825637817383,249384000
2021-10-21,22.054047353929004,22.666854163332363,22.04007462843789,22.647890090942383,187590000
2021-10-20,22.261644637445507,22.389396094484916,21.939272519065884,22.06003761291504,146276000
2021-10-19,22.232700860627702,22.33550129753656,21.994166992503782,22.246675491333008,161473000
2021-10-18,21.706726120933922,22.247672430455058,21.601928766992366,22.17880630493164,189494000
2021-10-15,21.76760671979113,21.888371817837406,21.619895579675383,21.81950569152832,226994000
2021-10-14,21.24662159087828,21.71271291617412,21.0809438876119,21.703731536865234,243589000
2021-10-13,20.87734107984528,20.949201636445252,20.672739613241966,20.898300170898438,180652000
2021-10-12,20.787517577189956,21.01607258154006,20.488101422085006,20.630823135375977,162134000
2021-10-11,20.53500613235486,21.022056499981833,20.47112945722344,20.65477180480957,163388000
2021-10-08,21.059985835702765,21.164781290413057,20.73461926843348,20.790510177612305,151258000
2021-10-07,21.051001887267585,21.280556275967378,20.931236200994114,21.03403663635254,256919000
2021-10-06,20.080890837769765,20.67972301267504,20.04096767750085,20.65976333618164,297202000
2021-10-05,19.911223513585874,20.607866750153438,19.815409440787132,20.4112491607666,279282000
2021-10-04,20.464146213423493,20.502072459663843,19.51699137275486,19.693647384643555,345635000
2021-10-01,20.709668823706075,20.818456217323668,20.16373112853372,20.701684951782227,240978000
2021-09-30,20.72763253869664,21.02505364612349,20.647788112188337,20.67573356628418,221009000
2021-09-29,20.899299504081362,20.976149504320897,20.42721739584747,20.477121353149414,218394000
2021-09-28,21.172762148156586,21.37736356615451,20.610854951796956,20.658761978149414,343069000
2021-09-27,21.667802905493215,21.756630623072077,21.283552877777023,21.617900848388672,245215000
2021-09-24,22.02710000972699,22.105946921559507,21.818506629612553,22.03807830810547,217655000
2021-09-23,22.096964887609527,22.491197565406008,21.847450823734473,22.43830108642578,248555000
2021-09-22,21.324466719758778,21.917311930112515,21.154797099739902,21.89834976196289,268726000
2021-09-21,21.375373361321564,21.38335723367458,20.90928197489874,21.2047061920166,204688000
2021-09-20,21.104897253198178,21.391340050200213,20.621838777124704,21.071962356567383,349440000
2021-09-17,22.25665352950755,22.277612619303632,21.78756777908955,21.857431411743164,294503000
2021-09-16,22.139881377001995,22.233698523286147,21.88437847052377,22.198766708374023,156033000
2021-09-15,22.265639511732115,22.32352734450924,21.92330576658615,22.297576904296875,166538000
2021-09-14,22.23170160373068,22.366439419952215,22.043069803205213,22.198766708374023,199755000
2021-09-13,22.63990362868692,22.919360010160926,21.815509111797425,22.108938217163086,297500000
2021-09-10,22.304562523639426,22.582022062631296,22.226715012884625,22.434310913085938,248376000
2021-09-09,22.268631791690794,22.49419234140638,22.08798385031387,22.133893966674805,196856000
2021-09-08,22.469239567358116,22.56605113994238,21.93428024464187,22.295578002929688,254434000
2021-09-07,22.78861950065067,22.854491200701247,22.478223171429327,22.617952346801758,198107000
2021-09-03,22.28161018609497,22.941324774678556,22.156853134445257,22.798603057861328,280532000
2021-09-02,22.474229180862586,22.549084157384094,22.251663074484764,22.352466583251953,187834000
2021-09-01,22.441295929306293,22.65288375278332,22.31354446734334,22.397380828857422,201767000
2021-08-31,22.650886701989464,22.650886701989464,22.077005489964968,22.341489791870117,259850000
2021-08-30,22.781608955896733,22.9941568216949,22.503201000370392,22.639909744262695,262580000
2021-08-27,22.136974982160034,22.673834651141924,22.120010820348703,22.588016510009766,304722000
2021-08-26,22.152941317526732,22.29264393720181,21.743810585645047,22.021221160888672,237940000
2021-08-25,21.690925544839043,22.42237167258501,21.675957948050588,22.165916442871094,347701000
2021-08-24,21.70689287160836,21.912455612295695,21.489354530572843,21.746807098388672,297299000
2021-08-23,20.926551458267262,21.950375864859996,20.90559606030477,21.91145896911621,575807000
2021-08-20,19.948625241185688,20.82077321265322,19.890749520984425,20.77187728881836,675741000
2021-08-19,19.452680260084392,20.45155990899835,18.722231447306218,19.75603675842285,766555000
2021-08-18,19.458667386463677,19.592384133770697,18.95972719706717,18.999643325805664,285913000
2021-08-17,19.643277655114684,19.728098489689483,19.226164325399964,19.416759490966797,204585000
2021-08-16,20.092320260738425,20.243998494127112,19.411764778109987,19.907712936401367,210876000
2021-08-13,19.862811057810926,20.171156132325986,19.80892466078818,20.14521026611328,183063000
2021-08-12,19.8278825690031,19.986544030649764,19.578412491857296,19.862808227539062,151652000
2021-08-11,20.000512479255963,20.006500278263275,19.388812940997163,19.657241821289062,185925000
2021-08-10,20.278923066761962,20.386693936476057,19.79295396598613,19.893741607666016,179238000
2021-08-09,20.402656895858378,20.464525739845797,20.1002997098928,20.251977920532227,146443000
2021-08-06,20.480494315594086,20.526396334843696,20.167158837590787,20.32282829284668,178497000
2021-08-05,20.4565472561194,20.689053180647594,20.298881216154545,20.5932559967041,211435000
2021-08-04,19.94762729014503,20.274933053992783,19.785970024202093,20.23102569580078,231309000
2021-08-03,19.698157025491106,20.179135683519704,19.179258809223505,19.772998809814453,301811000
2021-08-02,19.658242351991124,19.91868878630505,19.319960235369752,19.7081356048584,217444000
2021-07-30,19.376836822583236,19.588387316540516,19.22216661105687,19.457666397094727,183497000
2021-07-29,19.47762285118523,19.81091637800773,19.287027746981213,19.62032127380371,190781000
2021-07-28,19.278050388710913,19.604356922482342,18.95473775478679,19.461660385131836,202191000
2021-07-27,19.224164307286145,19.580407941955066,18.701274837113473,19.167285919189453,248863000
2021-07-26,19.270069328407626,19.400790275891424,18.87390954372015,19.25310516357422,203943000
2021-07-23,19.614334272560388,19.6582416277137,19.209194755230264,19.516542434692383,195672000
2021-07-22,19.60036402572014,19.844843620586143,19.23513872825936,19.552465438842773,323826000
2021-07-21,18.84197575457192,19.4856090035134,18.702273121923145,19.36885643005371,371017000
2021-07-20,18.690293981192696,18.798064835000282,18.125493854833444,18.57254409790039,434687000
2021-07-19,17.877276843637116,19.00163757670531,17.82763101685118,18.739944458007812,749060000
2021-07-16,18.99016130597048,19.116392340666835,18.034690469690254,18.12250328063965,688224000
2021-07-15,19.76975708657047,19.80493208076439,18.81852672845942,18.926048278808594,550564000
2021-07-14,20.314600587894613,20.37447288172673,19.710883374880503,19.7994441986084,380100000
2021-07-13,20.3572554423265,20.417877626949547,20.071363724394303,20.207075119018555,290708000
2021-07-12,20.19709558433514,20.489224427222073,20.14495643378594,20.469018936157227,321984000
2021-07-09,19.920182276618323,20.037682832732596,19.712373688002067,20.00774574279785,296624000
2021-07-08,19.81440811494064,20.09032077759525,19.65898800521036,19.860559463500977,503300000
2021-07-07,20.80929486533652,20.830748923943304,20.288900712743065,20.32856559753418,418428000
2021-07-06,20.693536096024207,20.797814375107652,20.307108064296248,20.654619216918945,446708000
2021-07-02,20.396922977659543,20.461785729384548,20.244746081288724,20.443572998046875,342764000
2021-07-01,20.082343445621735,20.412641240244287,19.9765672227776,20.169158935546875,480136000
2021-06-30,19.956860755413256,20.11976470642001,19.821648001779995,19.96010398864746,326568000
2021-06-29,19.840357400414543,20.056148511079694,19.61533525623531,19.984302520751953,367632000
2021-06-28,19.320209875130892,20.03618967530736,19.278049752226757,19.942638397216797,495436000
2021-06-25,19.239633049616312,19.304495807147237,18.854451543254005,18.99066162109375,278364000
2021-06-24,19.186993162621945,19.37883494435877,19.047787296454818,19.1647891998291,320924000
2021-06-23,18.96745874513874,19.112151844778943,18.86767033492806,19.01685333251953,332356000
2021-06-22,18.432349104888228,18.92355619735012,18.347029610877474,18.846717834472656,580144000
2021-06-21,18.39616987126198,18.49720683800472,17.784969023899652,18.388187408447266,672384000
2021-06-18,18.744185610222374,19.333932523836037,18.54460877123465,18.5992431640625,968856000
2021-06-17,17.73682405277987,18.79507534969153,17.718613223763597,18.61770248413086,809656000
2021-06-16,17.75303968345409,17.91669161324201,17.54722572688574,17.772497177124023,307124000
2021-06-15,17.877024474491854,17.978059538957776,17.69042060533414,17.750791549682617,243032000
2021-06-14,17.868044477186118,18.00126064223166,17.62531020502997,17.980554580688477,321376000
2021-06-11,17.442450006436538,17.90122664018538,17.40677634605223,17.78746795654297,416308000
2021-06-10,17.313227348700284,17.45492658004247,17.139596351931722,17.3880672454834,287772000
2021-06-09,17.478620439087607,17.537744717241253,17.21917136696186,17.321453094482422,381656000
2021-06-08,17.48609067722979,17.580119073947483,17.210488563686916,17.416006088256836,323848000
2021-06-07,17.529986933433783,17.77066947327341,17.152375810656235,17.57762336730957,575756000
2021-06-04,17.072314118107574,17.619526141674147,17.055355744016822,17.536972045898438,617120000
2021-06-03,16.661529932170794,17.218469351523147,16.54405629147394,16.92989730834961,580008000
2021-06-02,16.214087613596078,16.879022649205133,16.19737661054913,16.73885154724121,594168000
2021-06-01,16.231794791624537,16.349767007135505,15.865905288663171,16.226306915283203,472804000
2021-05-28,15.46459939063313,16.239275683779226,15.46459939063313,16.20635223388672,644536000
2021-05-27,15.662881452515867,15.71301350125259,15.423694560556758,15.451628684997559,581476000
2021-05-26,15.69730154384964,15.756661562020973,15.549649326186696,15.663131713867188,370440000
2021-05-25,15.728975118686956,15.78135160000394,15.446141168140517,15.611002922058105,435408000
2021-05-24,15.176772888098355,15.708022572121601,15.140358631602858,15.575335502624512,554816000
2021-05-21,15.128140902732543,15.186254541427335,14.834582349625023,14.956544876098633,672992000
2021-05-20,14.268913581492626,14.64926868256999,14.23698913728333,14.57818603515625,321592000
2021-05-19,13.534640666820001,14.046436444593798,13.511445639183275,14.032718658447266,344000000
2021-05-18,14.233496978952044,14.370424621276909,13.971114095138578,13.982836723327637,186256000
2021-05-17,14.123753482025545,14.135974661011204,13.820966993683466,14.132233619689941,216980000
2021-05-14,13.85738389756372,14.29435511362323,13.716215695411607,14.209554672241211,258616000
2021-05-13,14.000794043152032,14.047684555705244,13.427393785260387,13.633159637451172,285404000
2021-05-12,13.976600587546695,14.226762283601278,13.677056572517472,13.726190567016602,303408000
2021-05-11,13.792535755194681,14.321041659587523,13.717712061509786,14.272655487060547,285584000
2021-05-10,14.752526218203483,14.771232379832403,14.21653821987345,14.232251167297363,268904000
2021-05-07,14.773475502940405,14.935593325540179,14.637295694694007,14.7774658203125,229328000
2021-05-06,14.461210566336748,14.53703230872678,14.184612294459988,14.488895416259766,193380000
2021-05-05,14.674457705233024,14.778713071067294,14.353712875898845,14.424546241760254,292024000
2021-05-04,14.602876418456539,14.603125694360006,13.977348984616984,14.317547798156738,405324000
2021-05-03,15.08948155740076,15.210945526831226,14.752774498264074,14.801908493041992,203912000
2021-04-30,15.138866144229421,15.328918099911126,14.961782244876993,14.974252700805664,201912000
2021-04-29,15.363835052069922,15.400249314514156,15.03610669007181,15.288762092590332,173196000
2021-04-28,15.328416737352956,15.495773136618622,15.17976649426761,15.240872383117676,209416000
2021-04-27,15.541918324877749,15.633702297877146,15.318444345028562,15.345630645751953,164572000
2021-04-26,15.149340152574744,15.442649399320015,15.089480637200854,15.441651344299316,197796000
2021-04-23,14.899177642131955,15.298986663408215,14.865258044834558,15.229400634765625,227500000
2021-04-22,15.338893728178245,15.402245009748478,14.748782510604462,14.815376281738281,277788000
2021-04-21,15.083247432969173,15.326425624635467,15.066786658160913,15.324430465698242,216776000
2021-04-20,15.287267430683745,15.460609351065857,14.927863857038524,15.135624885559082,334132000
2021-04-19,15.500014000727331,15.770377491945855,15.197226566232265,15.325674057006836,404420000
2021-04-16,16.015302699362998,16.12778893649542,15.827993724295668,15.875133514404297,335208000
2021-04-15,15.625720038310805,16.176174543167058,15.59479269878928,16.099355697631836,598480000
2021-04-14,15.588305513619494,15.68358122930726,15.191738983295627,15.24112319946289,385500000
2021-04-13,15.19573037905559,15.66313030176449,15.090228636123317,15.642678260803223,676212000
2021-04-12,14.256192762156132,15.316446916009982,14.106045892008561,15.173283576965332,869324000
2021-04-09,14.180621146068031,14.374165821256694,14.141713170867636,14.36618423461914,195172000
2021-04-08,14.219279492238249,14.43751578364493,14.215537499466109,14.283378601074219,244416000
2021-04-07,13.848154048342845,14.210052269137044,13.679301956194475,14.1102876663208,251284000
2021-04-06,13.96687371055432,14.021245352074898,13.741155331035856,13.828948020935059,191744000
2021-04-05,13.834934701212315,13.98109030406936,13.70075005056824,13.954652786254883,255672000
2021-04-01,13.540380200664522,13.837430548820201,13.47952261795839,13.779317855834961,308276000
2021-03-31,12.984936090610017,13.438867549208346,12.952013591308237,13.31690502166748,314776000
2021-03-30,12.811845064678941,12.944782409640746,12.675166677509415,12.841525077819824,200204000
2021-03-29,12.790141305809037,13.031822825122426,12.67017396313354,12.917840957641602,273520000
2021-03-26,12.52501882364029,12.826060429118357,12.344444096114774,12.809100151062012,363968000
2021-03-25,12.470148112422406,12.684892663204192,12.24318238118998,12.505813598632812,295144000
2021-03-24,13.120367555366192,13.128349142384835,12.607076061283333,12.613310813903809,245840000
2021-03-23,13.22312562094201,13.313163708915853,12.990672955117955,13.040057182312012,222048000
2021-03-22,12.882427642922988,13.363045900400845,12.876441214951845,13.155284881591797,297804000
2021-03-19,12.720058230501023,12.891155689856488,12.582881322223741,12.815583229064941,299208000
2021-03-18,13.105651437143646,13.15303954865002,12.687136214118757,12.692623138427734,293896000
2021-03-17,13.009129887201905,13.421658730462186,12.958997832015097,13.309922218322754,243864000
2021-03-16,13.325134593591912,13.480768395679805,13.085947690037107,13.260038375854492,272128000
2021-03-15,12.834539384977663,13.175736267841275,12.737268498209911,13.160272598266602,221988000
2021-03-12,12.618545153562517,12.858480787280154,12.560432479148144,12.825807571411133,243964000
2021-03-11,12.919587250056587,13.015611743565247,12.70459346501443,12.962985038757324,299916000
2021-03-10,12.810349928484372,12.949522042628134,12.42824980455023,12.438974380493164,384376000
2021-03-09,12.101764974517875,12.587122332032846,12.030931602156148,12.490849494934082,521824000
2021-03-08,12.416476257089949,12.43766880990918,11.53535511872111,11.562033653259277,543112000
2021-03-05,12.516207816707588,12.516207816707588,11.647801988957488,12.427946090698242,542840000
2021-03-04,12.766282588855058,12.940064005887582,12.051213169343002,12.336941719055176,573344000
2021-03-03,13.390100813531074,13.41528231151047,12.764289799651356,12.77027416229248,377592000
2021-03-02,13.862572626994314,13.883017611524197,13.359929981184765,13.370152473449707,264116000
2021-03-01,13.837638012951105,13.8875035653812,13.516754719100135,13.80447769165039,353184000
2021-02-26,13.715471954512282,13.817197562649651,13.32502651974319,13.67757511138916,500932000
2021-02-25,14.007681229546021,14.33604503377152,13.180664664299409,13.271668434143066,824436000
2021-02-24,14.084724678061631,14.467690580363728,13.718961439777777,14.4599609375,448320000
2021-02-23,14.037352043386486,14.200412603129806,13.353448418568957,14.103922843933105,391780000
2021-02-22,14.734967228936872,15.09250241032756,14.286428280136466,14.317095756530762,325884000
2021-02-19,14.984045325435936,15.136134860179705,14.806774295570746,14.886309623718262,271724000
2021-02-18,14.68933996817811,14.833201468922242,14.535754355600425,14.789071083068848,233868000
2021-02-17,15.130149644495065,15.18250900428162,14.74020266811009,14.865863800048828,274756000
2021-02-16,15.02368739486352,15.331107814773166,14.90974484633626,15.288970947265625,321960000
2021-02-12,15.009477068993924,15.250077525443757,14.735216954033524,14.920966148376465,374756000
2021-02-11,14.93991538084391,15.231128975490353,14.884813976484939,15.209686279296875,450828000
2021-02-10,14.42430764598324,14.864867801501441,14.302885581394381,14.724496841430664,485352000
2021-02-09,14.302134687456828,14.543982016857903,14.184203203416569,14.224843978881836,287560000
2021-02-08,13.690289289653045,14.4347793433625,13.690289289653045,14.399873733520508,434624000
2021-02-05,13.688045187348633,13.700262150398844,13.509277110977168,13.554405212402344,169152000
2021-02-04,13.494567120011057,13.63668335425325,13.301837753799019,13.627458572387695,201340000
2021-02-03,13.59928334568387,13.894237624658475,13.48010590306501,13.494068145751953,245408000
2021-02-02,13.362672897031258,13.535455651670333,13.24972710296581,13.520247459411621,220440000
2021-02-01,13.018104344826488,13.235018458241845,12.868009270386347,13.201359748840332,217204000
2021-01-29,13.03979618097437,13.298847185389983,12.876736562006572,12.9547758102417,271552000
2021-01-28,12.961255629629832,13.303830836821339,12.925601504283517,13.015857696533203,228316000
2021-01-27,13.194377345328904,13.197120336526261,12.759302228716475,12.88296890258789,371272000
2021-01-26,13.543932823051286,13.608009816021868,13.351452654248364,13.39907455444336,163980000
2021-01-25,13.744640530815339,13.791264718700832,13.200858749845947,13.616486549377441,251112000
2021-01-22,13.703005180189404,13.804481593802679,13.590558703360966,13.675579071044922,246820000
2021-01-21,13.382368778028157,13.961555492402596,13.21731472165045,13.830160140991211,337780000
2021-01-20,13.076445702687755,13.39433783513116,13.021594439291023,13.32976245880127,258572000
2021-01-19,12.981202518899085,13.058743377173263,12.809416519182339,12.990179061889648,226188000
2021-01-15,13.192384385848822,13.289372533003522,12.813906721445555,12.82487678527832,277780000
2021-01-14,13.538448283260374,13.563131398872411,13.145010719549601,13.16470718383789,283120000
2021-01-13,13.453676107629107,13.588312829989961,13.348959290974944,13.49531364440918,210028000
2021-01-12,13.715468418380237,13.717463839546596,13.309066372689761,13.448439598083496,291476000
2021-01-11,13.382620254524944,13.923410895275449,13.326522086293744,13.584824562072754,518344000
2021-01-08,13.326519860331524,13.384861679237149,13.006882476888242,13.241000175476074,292528000
2021-01-07,12.93258288002647,13.341728885029843,12.851801608070014,13.308069229125977,461480000
2021-01-06,13.18689766972291,13.209337125501545,12.552112068194326,12.580534934997559,580424000
2021-01-05,13.064476166991753,13.407300559173997,13.05176082580777,13.36865520477295,322760000
2021-01-04,13.068964115634545,13.615738039654717,12.927595471337694,13.0781888961792,560640000
2020-12-31,13.101128472854638,13.115589094763765,12.880224497281505,13.019847869873047,192424000
2020-12-30,12.955272704559913,13.178171170166523,12.86202527236656,13.11035442352295,225396000
2020-12-29,12.890199207593932,13.037302097093704,12.807671695086933,12.90839958190918,170372000
2020-12-28,13.02732965454071,13.02732965454071,12.728885725189363,12.865266799926758,212564000
